dataset,split_tag,seed,class,label_offset,mode,total,train,val,test,train_frac_in_class,val_frac_in_class,test_frac_in_class,keep_train,keep_val,keep_test,policy,N_labeled,train_ratio,val_ratio,per_class_train,per_class_val,target_train,target_val,target_test,actual_train,actual_val,actual_test,min_train_per_class_req,min_val_per_class_req,min_test_per_class_req,forced_train_fix,forced_val_fix,keep_violation_train,keep_violation_val,fixed_index,fixed_index_mat,fixed_val_per_class,fixed_train_key,fixed_test_key
hanchuan,pc30v10,6,12,1,per_class_fixed,3679,30,10,3639,0.008154389779831475,0.002718129926610492,0.989127480293558,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,6,13,1,per_class_fixed,9116,30,10,9076,0.003290917068889864,0.0010969723562966214,0.9956121105748135,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,6,14,1,per_class_fixed,18560,30,10,18520,0.0016163793103448276,0.0005387931034482759,0.9978448275862069,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,6,15,1,per_class_fixed,1136,30,10,1096,0.02640845070422535,0.008802816901408451,0.9647887323943662,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,6,16,1,per_class_fixed,75401,30,10,75361,0.00039787270725852444,0.00013262423575284148,0.9994695030569887,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,7,1,1,per_class_fixed,44735,30,10,44695,0.0006706158488878954,0.00022353861629596512,0.9991058455348162,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,7,2,1,per_class_fixed,22753,30,10,22713,0.00131850744956709,0.00043950248318903,0.9982419900672439,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,7,3,1,per_class_fixed,10287,30,10,10247,0.0029163021289005542,0.000972100709633518,0.9961115971614659,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,7,4,1,per_class_fixed,5353,30,10,5313,0.005604334018307491,0.0018681113394358303,0.9925275546422567,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,7,5,1,per_class_fixed,1200,30,10,1160,0.025,0.008333333333333333,0.9666666666666667,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,7,6,1,per_class_fixed,4533,30,10,4493,0.0066181336863004635,0.0022060445621001545,0.9911758217515994,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,7,7,1,per_class_fixed,5903,30,10,5863,0.0050821616127392855,0.001694053870913095,0.9932237845163476,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,7,8,1,per_class_fixed,17978,30,10,17938,0.0016687061964623428,0.000556235398820781,0.9977750584047169,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,7,9,1,per_class_fixed,9469,30,10,9429,0.0031682331819621926,0.0010560777273207309,0.9957756890907171,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,7,10,1,per_class_fixed,10516,30,10,10476,0.0028527957398250285,0.0009509319132750095,0.9961962723469,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,7,11,1,per_class_fixed,16911,30,10,16871,0.0017739932588256165,0.0005913310862752055,0.9976346756548992,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,7,12,1,per_class_fixed,3679,30,10,3639,0.008154389779831475,0.002718129926610492,0.989127480293558,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,7,13,1,per_class_fixed,9116,30,10,9076,0.003290917068889864,0.0010969723562966214,0.9956121105748135,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,7,14,1,per_class_fixed,18560,30,10,18520,0.0016163793103448276,0.0005387931034482759,0.9978448275862069,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,7,15,1,per_class_fixed,1136,30,10,1096,0.02640845070422535,0.008802816901408451,0.9647887323943662,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,7,16,1,per_class_fixed,75401,30,10,75361,0.00039787270725852444,0.00013262423575284148,0.9994695030569887,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,8,1,1,per_class_fixed,44735,30,10,44695,0.0006706158488878954,0.00022353861629596512,0.9991058455348162,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,8,2,1,per_class_fixed,22753,30,10,22713,0.00131850744956709,0.00043950248318903,0.9982419900672439,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,8,3,1,per_class_fixed,10287,30,10,10247,0.0029163021289005542,0.000972100709633518,0.9961115971614659,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,8,4,1,per_class_fixed,5353,30,10,5313,0.005604334018307491,0.0018681113394358303,0.9925275546422567,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,8,5,1,per_class_fixed,1200,30,10,1160,0.025,0.008333333333333333,0.9666666666666667,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,8,6,1,per_class_fixed,4533,30,10,4493,0.0066181336863004635,0.0022060445621001545,0.9911758217515994,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,8,7,1,per_class_fixed,5903,30,10,5863,0.0050821616127392855,0.001694053870913095,0.9932237845163476,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,8,8,1,per_class_fixed,17978,30,10,17938,0.0016687061964623428,0.000556235398820781,0.9977750584047169,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,8,9,1,per_class_fixed,9469,30,10,9429,0.0031682331819621926,0.0010560777273207309,0.9957756890907171,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,8,10,1,per_class_fixed,10516,30,10,10476,0.0028527957398250285,0.0009509319132750095,0.9961962723469,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,8,11,1,per_class_fixed,16911,30,10,16871,0.0017739932588256165,0.0005913310862752055,0.9976346756548992,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,8,12,1,per_class_fixed,3679,30,10,3639,0.008154389779831475,0.002718129926610492,0.989127480293558,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,8,13,1,per_class_fixed,9116,30,10,9076,0.003290917068889864,0.0010969723562966214,0.9956121105748135,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,8,14,1,per_class_fixed,18560,30,10,18520,0.0016163793103448276,0.0005387931034482759,0.9978448275862069,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,8,15,1,per_class_fixed,1136,30,10,1096,0.02640845070422535,0.008802816901408451,0.9647887323943662,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,8,16,1,per_class_fixed,75401,30,10,75361,0.00039787270725852444,0.00013262423575284148,0.9994695030569887,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,9,1,1,per_class_fixed,44735,30,10,44695,0.0006706158488878954,0.00022353861629596512,0.9991058455348162,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,9,2,1,per_class_fixed,22753,30,10,22713,0.00131850744956709,0.00043950248318903,0.9982419900672439,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,9,3,1,per_class_fixed,10287,30,10,10247,0.0029163021289005542,0.000972100709633518,0.9961115971614659,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,9,4,1,per_class_fixed,5353,30,10,5313,0.005604334018307491,0.0018681113394358303,0.9925275546422567,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,9,5,1,per_class_fixed,1200,30,10,1160,0.025,0.008333333333333333,0.9666666666666667,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,9,6,1,per_class_fixed,4533,30,10,4493,0.0066181336863004635,0.0022060445621001545,0.9911758217515994,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,9,7,1,per_class_fixed,5903,30,10,5863,0.0050821616127392855,0.001694053870913095,0.9932237845163476,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,9,8,1,per_class_fixed,17978,30,10,17938,0.0016687061964623428,0.000556235398820781,0.9977750584047169,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,9,9,1,per_class_fixed,9469,30,10,9429,0.0031682331819621926,0.0010560777273207309,0.9957756890907171,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,9,10,1,per_class_fixed,10516,30,10,10476,0.0028527957398250285,0.0009509319132750095,0.9961962723469,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,9,11,1,per_class_fixed,16911,30,10,16871,0.0017739932588256165,0.0005913310862752055,0.9976346756548992,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,9,12,1,per_class_fixed,3679,30,10,3639,0.008154389779831475,0.002718129926610492,0.989127480293558,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,9,13,1,per_class_fixed,9116,30,10,9076,0.003290917068889864,0.0010969723562966214,0.9956121105748135,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,9,14,1,per_class_fixed,18560,30,10,18520,0.0016163793103448276,0.0005387931034482759,0.9978448275862069,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,9,15,1,per_class_fixed,1136,30,10,1096,0.02640845070422535,0.008802816901408451,0.9647887323943662,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
hanchuan,pc30v10,9,16,1,per_class_fixed,75401,30,10,75361,0.00039787270725852444,0.00013262423575284148,0.9994695030569887,30,10,5,min_ok,257530,0.1,0.1,30,10,480,160,256890,480,160,256890,0,0,1,False,False,False,False,False,,-1,,
